Frame,Player ID,Team,Team Color,Position,Has Ball,Speed (km/h),Distance (m)
195,15,2,[     228.83      229.03      219.14],"[981.5171508789062, 737.2998046875, 1028.6268310546875, 816.4074096679688]",False,12.27,20.94
195,7,1,[     144.11      227.51      180.38],"[1167.037353515625, 540.3828735351562, 1194.569091796875, 601.1596069335938]",False,19.17,21.16
195,6,1,[     144.11      227.51      180.38],"[667.4542846679688, 535.6644287109375, 691.2572631835938, 600.1639404296875]",False,16.24,22.37
195,11,1,[     144.11      227.51      180.38],"[1133.2772216796875, 366.43670654296875, 1154.194091796875, 412.976806640625]",False,0.00,0.00
195,144,1,[     144.11      227.51      180.38],"[1467.578369140625, 536.9435424804688, 1498.751708984375, 595.8701782226562]",False,0.00,0.00
195,2,2,[     228.83      229.03      219.14],"[1076.7725830078125, 523.0247192382812, 1102.3974609375, 584.81640625]",False,23.27,25.03
195,17,2,[     228.83      229.03      219.14],"[1448.2950439453125, 659.8817138671875, 1479.6324462890625, 727.9827270507812]",False,0.00,0.00
195,143,2,[     228.83      229.03      219.14],"[1549.7396240234375, 448.8045349121094, 1575.072265625, 505.3216857910156]",False,0.00,0.00
195,5,2,[     228.83      229.03      219.14],"[479.7027282714844, 613.407958984375, 509.7622375488281, 679.481689453125]",False,4.47,20.41
195,9,1,[     144.11      227.51      180.38],"[808.72412109375, 433.51788330078125, 833.1441650390625, 484.2835998535156]",False,16.77,20.76
195,12,2,[     228.83      229.03      219.14],"[882.5044555664062, 312.029052734375, 898.6895141601562, 353.45703125]",False,30.96,33.28
195,19,2,[     228.83      229.03      219.14],"[1061.435302734375, 419.2623596191406, 1081.62158203125, 473.5046081542969]",False,20.93,18.26
195,14,2,[     228.83      229.03      219.14],"[1485.9940185546875, 440.9826965332031, 1508.5865478515625, 488.4657897949219]",False,0.00,0.00
195,13,1,[     144.11      227.51      180.38],"[1126.4765625, 428.11358642578125, 1141.7425537109375, 479.1988220214844]",False,22.43,14.20
195,8,1,[     144.11      227.51      180.38],"[1472.531982421875, 472.52691650390625, 1504.79150390625, 518.890380859375]",False,0.00,0.00
195,10,1,[     144.11      227.51      180.38],"[1572.4134521484375, 538.0828857421875, 1596.0479736328125, 600.7966918945312]",False,0.00,0.00
195,168,1,[     144.11      227.51      180.38],"[1478.0216064453125, 464.2796630859375, 1507.91650390625, 513.03369140625]",False,0.00,0.00
195,127,1,[     144.11      227.51      180.38],"[206.0493621826172, 469.26470947265625, 227.19557189941406, 521.7357788085938]",False,14.47,0.84
195,87,1,[     144.11      227.51      180.38],"[1486.33203125, 406.6324157714844, 1502.293701171875, 449.53485107421875]",False,0.00,0.00
195,23,2,[     228.83      229.03      219.14],"[1476.32275390625, 290.7557067871094, 1493.0648193359375, 330.13739013671875]",False,0.00,0.00
196,15,2,[     228.83      229.03      219.14],"[976.2425537109375, 737.586181640625, 1028.3856201171875, 815.227294921875]",False,12.27,20.94
196,16,2,[     228.83      229.03      219.14],"[680.9712524414062, 451.1437683105469, 706.9969482421875, 503.9930419921875]",False,23.21,20.37
196,7,1,[     144.11      227.51      180.38],"[1166.2288818359375, 540.443603515625, 1193.3409423828125, 599.3082275390625]",False,19.17,21.16
196,144,1,[     144.11      227.51      180.38],"[1466.9256591796875, 534.507080078125, 1494.9224853515625, 595.9041748046875]",False,0.00,0.00
196,6,1,[     144.11      227.51      180.38],"[666.6240234375, 534.3602294921875, 689.8786010742188, 599.5543823242188]",False,16.24,22.37
196,17,2,[     228.83      229.03      219.14],"[1445.4215087890625, 659.457275390625, 1472.2772216796875, 728.0971069335938]",False,0.00,0.00
196,11,1,[     144.11      227.51      180.38],"[1129.80615234375, 365.12945556640625, 1152.9512939453125, 408.256103515625]",False,0.00,0.00
196,2,2,[     228.83      229.03      219.14],"[1074.1351318359375, 523.2696533203125, 1099.13232421875, 583.4773559570312]",False,23.27,25.03
196,143,2,[     228.83      229.03      219.14],"[1547.542236328125, 447.5182189941406, 1574.820556640625, 504.4554138183594]",False,0.00,0.00
196,12,2,[     228.83      229.03      219.14],"[879.1652221679688, 311.8883361816406, 897.5687866210938, 353.5095520019531]",False,30.96,33.28
196,9,1,[     144.11      227.51      180.38],"[807.3717651367188, 434.0270690917969, 831.2987060546875, 484.3647766113281]",False,16.77,20.76
196,5,2,[     228.83      229.03      219.14],"[479.3247375488281, 613.6260986328125, 512.1710205078125, 680.1613159179688]",False,4.47,20.41
196,19,2,[     228.83      229.03      219.14],"[1057.7974853515625, 420.4523620605469, 1080.7325439453125, 473.9268493652344]",False,20.93,18.26
196,10,1,[     144.11      227.51      180.38],"[1570.628173828125, 540.6072387695312, 1593.191162109375, 602.5333251953125]",False,0.00,0.00
196,13,1,[     144.11      227.51      180.38],"[1124.871826171875, 427.82611083984375, 1143.0325927734375, 478.62396240234375]",False,22.43,14.20
196,14,2,[     228.83      229.03      219.14],"[1480.57666015625, 440.6523742675781, 1506.076171875, 487.8393859863281]",False,0.00,0.00
196,8,1,[     144.11      227.51      180.38],"[1471.45849609375, 473.0460510253906, 1503.859130859375, 520.32470703125]",False,0.00,0.00
196,168,1,[     144.11      227.51      180.38],"[1472.7613525390625, 460.50823974609375, 1506.553466796875, 515.9177856445312]",False,0.00,0.00
196,127,1,[     144.11      227.51      180.38],"[207.60671997070312, 469.7121276855469, 227.48959350585938, 521.4218139648438]",False,14.47,0.84
196,23,2,[     228.83      229.03      219.14],"[1473.2164306640625, 290.1252136230469, 1490.094482421875, 329.77642822265625]",False,0.00,0.00
196,87,1,[     144.11      227.51      180.38],"[1483.355712890625, 406.4189758300781, 1501.8145751953125, 451.7469177246094]",False,0.00,0.00
197,15,2,[     228.83      229.03      219.14],"[975.8435668945312, 737.3395385742188, 1026.491455078125, 814.5111694335938]",False,12.27,20.94
197,16,2,[     228.83      229.03      219.14],"[679.2290649414062, 450.664794921875, 706.0368041992188, 503.5336608886719]",False,23.21,20.37
197,6,1,[     144.11      227.51      180.38],"[666.6754150390625, 534.5768432617188, 690.2215576171875, 599.118408203125]",False,16.24,22.37
197,144,1,[     144.11      227.51      180.38],"[1466.647705078125, 534.4391479492188, 1492.1807861328125, 595.8505249023438]",False,0.00,0.00
197,7,1,[     144.11      227.51      180.38],"[1166.793212890625, 538.8137817382812, 1191.99951171875, 598.9398193359375]",False,19.17,21.16
197,17,2,[     228.83      229.03      219.14],"[1444.9398193359375, 659.6597900390625, 1471.0330810546875, 728.4120483398438]",False,0.00,0.00
197,10,1,[     144.11      227.51      180.38],"[1569.8946533203125, 539.0125732421875, 1591.6138916015625, 601.8170166015625]",False,0.00,0.00
197,11,1,[     144.11      227.51      180.38],"[1125.512451171875, 365.32745361328125, 1151.281982421875, 409.395263671875]",False,0.00,0.00
197,5,2,[     228.83      229.03      219.14],"[479.9541320800781, 615.1346435546875, 513.4244384765625, 681.2724609375]",False,4.47,20.41
197,143,2,[     228.83      229.03      219.14],"[1546.4671630859375, 447.216064453125, 1574.1087646484375, 503.9871826171875]",False,0.00,0.00
197,9,1,[     144.11      227.51      180.38],"[806.8679809570312, 433.43896484375, 830.512939453125, 485.4007263183594]",False,16.77,20.76
197,2,2,[     228.83      229.03      219.14],"[1073.105224609375, 520.9175415039062, 1094.181396484375, 581.9022827148438]",False,23.27,25.03
197,19,2,[     228.83      229.03      219.14],"[1056.1485595703125, 421.600830078125, 1080.314208984375, 474.9056701660156]",False,20.93,18.26
197,12,2,[     228.83      229.03      219.14],"[875.980224609375, 311.7041931152344, 896.6643676757812, 352.5021057128906]",False,30.96,33.28
197,13,1,[     144.11      227.51      180.38],"[1123.0185546875, 427.707275390625, 1141.6380615234375, 479.12420654296875]",False,22.43,14.20
197,14,2,[     228.83      229.03      219.14],"[1477.5836181640625, 440.1473693847656, 1503.265869140625, 485.30987548828125]",False,0.00,0.00
197,8,1,[     144.11      227.51      180.38],"[1471.1920166015625, 470.58563232421875, 1503.1080322265625, 519.0335693359375]",False,0.00,0.00
197,23,2,[     228.83      229.03      219.14],"[1472.322265625, 290.17083740234375, 1488.37109375, 329.6416931152344]",False,0.00,0.00
197,168,1,[     144.11      227.51      180.38],"[1472.0347900390625, 450.7264709472656, 1504.19580078125, 512.4475708007812]",False,0.00,0.00
197,127,1,[     144.11      227.51      180.38],"[209.05714416503906, 470.354736328125, 228.9767303466797, 521.2135620117188]",False,14.47,0.84
198,6,1,[     144.11      227.51      180.38],"[667.485595703125, 534.6058959960938, 691.26806640625, 598.9039306640625]",False,16.24,22.37
198,15,2,[     228.83      229.03      219.14],"[975.3299560546875, 738.6194458007812, 1025.5341796875, 814.0515747070312]",False,12.27,20.94
198,144,1,[     144.11      227.51      180.38],"[1465.812255859375, 534.6175537109375, 1490.3492431640625, 596.7088012695312]",False,0.00,0.00
198,16,2,[     228.83      229.03      219.14],"[678.3367309570312, 450.7722473144531, 701.5046997070312, 503.2921142578125]",False,23.21,20.37
198,17,2,[     228.83      229.03      219.14],"[1443.9007568359375, 660.2225341796875, 1470.7891845703125, 729.1630249023438]",False,0.00,0.00
198,10,1,[     144.11      227.51      180.38],"[1565.840087890625, 539.020263671875, 1590.447265625, 602.5232543945312]",False,0.00,0.00
198,7,1,[     144.11      227.51      180.38],"[1166.2840576171875, 537.4083862304688, 1192.087646484375, 599.3643188476562]",False,19.17,21.16
198,5,2,[     228.83      229.03      219.14],"[479.53399658203125, 614.6235961914062, 516.0056762695312, 682.4505615234375]",False,4.47,20.41
198,13,1,[     144.11      227.51      180.38],"[1122.9029541015625, 427.7083740234375, 1140.6405029296875, 479.60888671875]",False,22.43,14.20
198,19,2,[     228.83      229.03      219.14],"[1054.4393310546875, 422.4868469238281, 1078.1866455078125, 474.6239318847656]",False,20.93,18.26
198,2,2,[     228.83      229.03      219.14],"[1068.9671630859375, 518.1553344726562, 1089.889892578125, 582.1077270507812]",False,23.27,25.03
198,143,2,[     228.83      229.03      219.14],"[1546.6065673828125, 447.8474426269531, 1572.3197021484375, 503.09814453125]",False,0.00,0.00
198,12,2,[     228.83      229.03      219.14],"[873.7145385742188, 312.5343933105469, 892.119384765625, 352.6007995605469]",False,30.96,33.28
198,11,1,[     144.11      227.51      180.38],"[1124.4617919921875, 364.68145751953125, 1147.4853515625, 411.22467041015625]",False,0.00,0.00
198,8,1,[     144.11      227.51      180.38],"[1470.2744140625, 471.5022888183594, 1502.73681640625, 520.0227661132812]",False,0.00,0.00
198,23,2,[     228.83      229.03      219.14],"[1468.1824951171875, 290.6553955078125, 1486.73876953125, 330.4588623046875]",False,0.00,0.00
198,14,2,[     228.83      229.03      219.14],"[1475.501220703125, 440.6734313964844, 1502.5367431640625, 484.0377502441406]",False,0.00,0.00
198,168,1,[     144.11      227.51      180.38],"[1470.9976806640625, 449.2317810058594, 1503.5972900390625, 509.3810119628906]",False,0.00,0.00
198,127,1,[     144.11      227.51      180.38],"[212.57626342773438, 469.7399597167969, 231.02066040039062, 522.1838989257812]",False,14.47,0.84
199,6,1,[     144.11      227.51      180.38],"[667.6243286132812, 534.451416015625, 691.7020874023438, 599.767333984375]",False,16.24,22.37
199,15,2,[     228.83      229.03      219.14],"[974.8569946289062, 738.8073120117188, 1025.1966552734375, 815.203125]",False,12.27,20.94
199,5,2,[     228.83      229.03      219.14],"[481.2697448730469, 615.5606689453125, 518.2413940429688, 684.0105590820312]",False,4.47,20.41
199,144,1,[     144.11      227.51      180.38],"[1464.809814453125, 534.74658203125, 1490.1719970703125, 596.825927734375]",False,0.00,0.00
199,7,1,[     144.11      227.51      180.38],"[1166.71923828125, 536.0255737304688, 1192.05224609375, 598.8527221679688]",False,19.17,21.16
199,16,2,[     228.83      229.03      219.14],"[677.1641845703125, 450.8991394042969, 699.4464721679688, 502.7698059082031]",False,23.21,20.37
199,17,2,[     228.83      229.03      219.14],"[1440.6536865234375, 660.197998046875, 1469.2357177734375, 729.296875]",False,0.00,0.00
199,12,2,[     228.83      229.03      219.14],"[871.4033203125, 312.58587646484375, 889.244384765625, 353.4774475097656]",False,30.96,33.28
199,10,1,[     144.11      227.51      180.38],"[1563.8565673828125, 539.3018188476562, 1589.4583740234375, 602.0775146484375]",False,0.00,0.00
199,19,2,[     228.83      229.03      219.14],"[1054.190185546875, 422.52972412109375, 1076.505859375, 474.3003234863281]",False,20.93,18.26
199,13,1,[     144.11      227.51      180.38],"[1123.114501953125, 428.7898864746094, 1139.5855712890625, 479.3026428222656]",False,22.43,14.20
199,143,2,[     228.83      229.03      219.14],"[1546.7010498046875, 448.5106201171875, 1568.627197265625, 502.317626953125]",False,0.00,0.00
199,2,2,[     228.83      229.03      219.14],"[1067.3236083984375, 517.519287109375, 1089.544189453125, 581.4907836914062]",False,23.27,25.03
199,11,1,[     144.11      227.51      180.38],"[1123.17529296875, 365.00555419921875, 1144.0064697265625, 411.75750732421875]",False,0.00,0.00
199,23,2,[     228.83      229.03      219.14],"[1466.489990234375, 292.0043640136719, 1486.8212890625, 331.1210021972656]",False,0.00,0.00
199,8,1,[     144.11      227.51      180.38],"[1471.8472900390625, 469.465576171875, 1500.0455322265625, 521.443359375]",False,0.00,0.00
199,14,2,[     228.83      229.03      219.14],"[1473.9864501953125, 438.35888671875, 1499.4901123046875, 479.2108154296875]",False,0.00,0.00
199,168,1,[     144.11      227.51      180.38],"[1471.8690185546875, 459.62109375, 1501.9281005859375, 513.5013427734375]",False,0.00,0.00
199,127,1,[     144.11      227.51      180.38],"[213.1636505126953, 469.651611328125, 231.94239807128906, 522.54345703125]",False,14.47,0.84
200,6,1,[     144.11      227.51      180.38],"[668.619384765625, 534.6458740234375, 691.8880615234375, 599.686767578125]",False,1.51,22.46
200,2,2,[     228.83      229.03      219.14],"[1066.2540283203125, 518.7676391601562, 1089.506591796875, 579.8428344726562]",False,5.62,25.36
200,15,2,[     228.83      229.03      219.14],"[973.91015625, 738.9765625, 1020.9931640625, 813.512939453125]",False,2.57,21.09
200,144,1,[     144.11      227.51      180.38],"[1465.3426513671875, 533.1618041992188, 1489.7669677734375, 597.5447998046875]",False,0.00,0.00
200,5,2,[     228.83      229.03      219.14],"[484.3005065917969, 615.9406127929688, 521.37548828125, 686.1443481445312]",False,2.03,20.53
200,16,2,[     228.83      229.03      219.14],"[676.4176635742188, 450.6601867675781, 696.7471313476562, 502.5801086425781]",False,2.70,20.53
200,10,1,[     144.11      227.51      180.38],"[1557.4464111328125, 539.2291259765625, 1588.6322021484375, 601.0372924804688]",False,0.00,0.00
200,7,1,[     144.11      227.51      180.38],"[1165.8814697265625, 535.68017578125, 1192.7415771484375, 598.2593994140625]",False,2.94,21.33
200,17,2,[     228.83      229.03      219.14],"[1437.7384033203125, 659.9739990234375, 1467.6959228515625, 728.1463623046875]",False,0.00,0.00
200,12,2,[     228.83      229.03      219.14],"[870.362548828125, 312.6714782714844, 885.708984375, 353.25836181640625]",False,6.63,33.66
200,143,2,[     228.83      229.03      219.14],"[1546.4371337890625, 447.59912109375, 1566.3121337890625, 502.07537841796875]",False,0.00,0.00
